+ ---- + ---------------------- + ---- + ------- + ------- +
| Rank | Combos of 2            | Use  | Usage % |  Win %  |
| 29   | Mienfoo / Porygon      |    7 |  11.67% |  42.86% |
| 29   | Staryu / Mienfoo       |    7 |  11.67% |  42.86% |
| 29   | Gastly / Drilbur       |    7 |  11.67% |  28.57% |
| 29   | Bronzor / Mienfoo      |    7 |  11.67% |  28.57% |
| 29   | Drilbur / Abra         |    7 |  11.67% |  28.57% |
| 38   | Omanyte / Ferroseed    |    6 |  10.00% |  66.67% |
| 38   | Timburr / Vullaby      |    6 |  10.00% |  66.67% |
| 38   | Omanyte / Abra         |    6 |  10.00% |  50.00% |
| 38   | Staryu / Gastly        |    6 |  10.00% |  33.33% |
| 38   | Chinchou / Mienfoo     |    6 |  10.00% |  33.33% |
| 38   | Chinchou / Abra        |    6 |  10.00% |  33.33% |
| 44   | Pawniard / Ferroseed   |    5 |   8.33% |  80.00% |
| 44   | Omanyte / Diglett      |    5 |   8.33% |  80.00% |
| 44   | Timburr / Diglett      |    5 |   8.33% |  80.00% |
| 44   | Timburr / Ferroseed    |    5 |   8.33% |  60.00% |
| 44   | Drilbur / Ferroseed    |    5 |   8.33% |  60.00% |
| 44   | Timburr / Pawniard     |    5 |   8.33% |  60.00% |
| 44   | Pawniard / Vullaby     |    5 |   8.33% |  60.00% |
| 44   | Omanyte / Porygon      |    5 |   8.33% |  60.00% |
| 44   | Bronzor / Hippopotas   |    5 |   8.33% |  60.00% |
| 44   | Lileep / Frillish      |    5 |   8.33% |  60.00% |
| 44   | Timburr / Chinchou     |    5 |   8.33% |  40.00% |
| 44   | Drilbur / Vullaby      |    5 |   8.33% |  40.00% |
| 44   | Pawniard / Mienfoo     |    5 |   8.33% |  40.00% |
| 44   | Ferroseed / Hippopotas |    5 |   8.33% |  40.00% |
| 44   | Carvanha / Hippopotas  |    5 |   8.33% |  40.00% |
| 44   | Carvanha / Ferroseed   |    5 |   8.33% |  40.00% |
| 44   | Carvanha / Frillish    |    5 |   8.33% |  40.00% |
| 44   | Mienfoo / Carvanha     |    5 |   8.33% |  40.00% |
| 44   | Pawniard / Chinchou    |    5 |   8.33% |  40.00% |
| 44   | Gastly / Lileep        |    5 |   8.33% |  40.00% |
| 44   | Gastly / Bronzor       |    5 |   8.33% |  20.00% |
| 44   | Bronzor / Diglett      |    5 |   8.33% |  20.00% |
| 66   | Timburr / Natu         |    4 |   6.67% | 100.00% |
| 66   | Gastly / Archen        |    4 |   6.67% |  75.00% |
| 66   | Bronzor / Frillish     |    4 |   6.67% |  75.00% |
| 66   | Frillish / Vullaby     |    4 |   6.67% |  75.00% |
| 66   | Frillish / Natu        |    4 |   6.67% |  75.00% |
| 66   | Omanyte / Drilbur      |    4 |   6.67% |  50.00% |
| 66   | Timburr / Omanyte      |    4 |   6.67% |  50.00% |
| 66   | Porygon / Diglett      |    4 |   6.67% |  50.00% |
| 66   | Hippopotas / Vullaby   |    4 |   6.67% |  50.00% |
| 66   | Mienfoo / Snover       |    4 |   6.67% |  50.00% |
| 66   | Drilbur / Frillish     |    4 |   6.67% |  50.00% |
| 66   | Porygon / Natu         |    4 |   6.67% |  25.00% |
| 66   | Staryu / Chinchou      |    4 |   6.67% |  25.00% |
| 66   | Timburr / Mienfoo      |    4 |   6.67% |  25.00% |
| 66   | Drifloon / Mienfoo     |    4 |   6.67% |  25.00% |
| 66   | Frillish / Diglett     |    4 |   6.67% |  25.00% |
| 66   | Staryu / Diglett       |    4 |   6.67% |  25.00% |
| 66   | Gastly / Frillish      |    4 |   6.67% |  25.00% |
| 66   | Chinchou / Diglett     |    4 |   6.67% |  25.00% |
| 66   | Drifloon / Ferroseed   |    4 |   6.67% |   0.00% |
| 86   | Gastly / Natu          |    3 |   5.00% |  66.67% |
| 86   | Natu / Hippopotas      |    3 |   5.00% |  66.67% |
| 86   | Timburr / Porygon      |    3 |   5.00% |  66.67% |
| 86   | Archen / Hippopotas    |    3 |   5.00% |  66.67% |
| 86   | Pawniard / Hippopotas  |    3 |   5.00% |  66.67% |
| 86   | Lileep / Archen        |    3 |   5.00% |  66.67% |
| 86   | Lileep / Pawniard      |    3 |   5.00% |  66.67% |
| 86   | Pawniard / Archen      |    3 |   5.00% |  66.67% |
| 86   | Lileep / Bronzor       |    3 |   5.00% |  66.67% |
| 86   | Pawniard / Frillish    |    3 |   5.00% |  66.67% |
| 86   | Abra / Porygon         |    3 |   5.00% |  66.67% |
| 86   | Porygon / Hippopotas   |    3 |   5.00% |  33.33% |
| 86   | Mienfoo / Natu         |    3 |   5.00% |  33.33% |
| 86   | Staryu / Ferroseed     |    3 |   5.00% |  33.33% |
| 86   | Staryu / Pawniard      |    3 |   5.00% |  33.33% |
| 86   | Tentacool / Hippopotas |    3 |   5.00% |  33.33% |
| 86   | Gastly / Tentacool     |    3 |   5.00% |  33.33% |
| 86   | Lileep / Tentacool     |    3 |   5.00% |  33.33% |
| 86   | Frillish / Archen      |    3 |   5.00% |  33.33% |
| 86   | Diglett / Natu         |    3 |   5.00% |  33.33% |
| 86   | Mienfoo / Tentacool    |    3 |   5.00% |  33.33% |
| 86   | Frillish / Porygon     |    3 |   5.00% |  33.33% |
| 86   | Abra / Frillish        |    3 |   5.00% |  33.33% |
| 86   | Drifloon / Hippopotas  |    3 |   5.00% |   0.00% |
| 86   | Drifloon / Frillish    |    3 |   5.00% |   0.00% |
| 86   | Drifloon / Carvanha    |    3 |   5.00% |   0.00% |
| 86   | Bronzor / Abra         |    3 |   5.00% |   0.00% |
| 86   | Lileep / Mienfoo       |    3 |   5.00% |   0.00% |
| 114  | Natu / Ferroseed       |    2 |   3.33% | 100.00% |
| 114  | Timburr / Frillish     |    2 |   3.33% | 100.00% |
| 114  | Timburr / Hippopotas   |    2 |   3.33% | 100.00% |
| 114  | Timburr / Lileep       |    2 |   3.33% | 100.00% |
| 114  | Timburr / Bronzor      |    2 |   3.33% | 100.00% |
| 114  | Lileep / Natu          |    2 |   3.33% | 100.00% |
| 114  | Bronzor / Natu         |    2 |   3.33% | 100.00% |
| 114  | Carvanha / Vullaby     |    2 |   3.33% | 100.00% |
| 114  | Pawniard / Natu        |    2 |   3.33% | 100.00% |
| 114  | Mienfoo / Archen       |    2 |   3.33% |  50.00% |
| 114  | Bronzor / Porygon      |    2 |   3.33% |  50.00% |
| 114  | Omanyte / Hippopotas   |    2 |   3.33% |  50.00% |
| 114  | Omanyte / Bronzor      |    2 |   3.33% |  50.00% |
| 114  | Staryu / Bronzor       |    2 |   3.33% |  50.00% |
| 114  | Pawniard / Diglett     |    2 |   3.33% |  50.00% |
| 114  | Magnemite / Diglett    |    2 |   3.33% |  50.00% |
| 114  | Gastly / Snover        |    2 |   3.33% |  50.00% |
| 114  | Staryu / Snover        |    2 |   3.33% |  50.00% |
| 114  | Snover / Vullaby       |    2 |   3.33% |  50.00% |
| 114  | Pawniard / Snover      |    2 |   3.33% |  50.00% |
| 114  | Drilbur / Porygon      |    2 |   3.33% |  50.00% |
| 114  | Pawniard / Abra        |    2 |   3.33% |  50.00% |
| 114  | Magnemite / Snover     |    2 |   3.33% |  50.00% |
| 114  | Magnemite / Mienfoo    |    2 |   3.33% |  50.00% |
| 114  | Clamperl / Porygon     |    2 |   3.33% |   0.00% |
| 114  | Clamperl / Mienfoo     |    2 |   3.33% |   0.00% |
| 114  | Clamperl / Natu        |    2 |   3.33% |   0.00% |
| 114  | Staryu / Drifloon      |    2 |   3.33% |   0.00% |
| 114  | Drifloon / Vullaby     |    2 |   3.33% |   0.00% |
| 114  | Timburr / Drifloon     |    2 |   3.33% |   0.00% |
| 114  | Drifloon / Chinchou    |    2 |   3.33% |   0.00% |
| 114  | Staryu / Timburr       |    2 |   3.33% |   0.00% |
| 114  | Chinchou / Bronzor     |    2 |   3.33% |   0.00% |
| 114  | Lileep / Vullaby       |    2 |   3.33% |   0.00% |
| 114  | Tentacool / Vullaby    |    2 |   3.33% |   0.00% |
| 114  | Stunky / Mienfoo       |    2 |   3.33% |   0.00% |
| 114  | Gastly / Stunky        |    2 |   3.33% |   0.00% |
| 114  | Omanyte / Stunky       |    2 |   3.33% |   0.00% |
| 114  | Timburr / Stunky       |    2 |   3.33% |   0.00% |
| 114  | Frillish / Snover      |    2 |   3.33% |   0.00% |
| 114  | Diglett / Snover       |    2 |   3.33% |   0.00% |
| 155  | Omanyte / Natu         |    1 |   1.67% | 100.00% |
| 155  | Omanyte / Archen       |    1 |   1.67% | 100.00% |
| 155  | Archen / Ferroseed     |    1 |   1.67% | 100.00% |
| 155  | Archen / Natu          |    1 |   1.67% | 100.00% |
| 155  | Porygon / Vullaby      |    1 |   1.67% | 100.00% |
| 155  | Tentacool / Archen     |    1 |   1.67% | 100.00% |
| 155  | Pawniard / Tentacool   |    1 |   1.67% | 100.00% |
| 155  | Bronzor / Vullaby      |    1 |   1.67% | 100.00% |
| 155  | Staryu / Frillish      |    1 |   1.67% | 100.00% |
| 155  | Omanyte / Pawniard     |    1 |   1.67% | 100.00% |
| 155  | Shellder / Diglett     |    1 |   1.67% | 100.00% |
| 155  | Magnemite / Vullaby    |    1 |   1.67% | 100.00% |
| 155  | Timburr / Magnemite    |    1 |   1.67% | 100.00% |
| 155  | Magnemite / Natu       |    1 |   1.67% | 100.00% |
| 155  | Shellder / Magnemite   |    1 |   1.67% | 100.00% |
| 155  | Natu / Vullaby         |    1 |   1.67% | 100.00% |
| 155  | Shellder / Vullaby     |    1 |   1.67% | 100.00% |
| 155  | Timburr / Shellder     |    1 |   1.67% | 100.00% |
| 155  | Shellder / Natu        |    1 |   1.67% | 100.00% |
| 155  | Porygon / Ferroseed    |    1 |   1.67% | 100.00% |
| 155  | Ponyta / Ferroseed     |    1 |   1.67% | 100.00% |
| 155  | Frillish / Ponyta      |    1 |   1.67% | 100.00% |
| 155  | Drilbur / Ponyta       |    1 |   1.67% | 100.00% |
| 155  | Ponyta / Natu          |    1 |   1.67% | 100.00% |
| 155  | Pawniard / Ponyta      |    1 |   1.67% | 100.00% |
| 155  | Drilbur / Natu         |    1 |   1.67% | 100.00% |
| 155  | Pawniard / Drilbur     |    1 |   1.67% | 100.00% |
| 155  | Elekid / Ferroseed     |    1 |   1.67% | 100.00% |
| 155  | Elekid / Mienfoo       |    1 |   1.67% | 100.00% |
| 155  | Elekid / Diglett       |    1 |   1.67% | 100.00% |
| 155  | Gastly / Elekid        |    1 |   1.67% | 100.00% |
| 155  | Elekid / Abra          |    1 |   1.67% | 100.00% |
| 155  | Pawniard / Porygon     |    1 |   1.67% | 100.00% |
| 155  | Chinchou / Natu        |    1 |   1.67% | 100.00% |
| 155  | Chinchou / Porygon     |    1 |   1.67% | 100.00% |
| 155  | Drifloon / Magnemite   |    1 |   1.67% | 100.00% |
| 155  | Drifloon / Drilbur     |    1 |   1.67% | 100.00% |
| 155  | Drifloon / Tentacool   |    1 |   1.67% | 100.00% |
| 155  | Drifloon / Snover      |    1 |   1.67% | 100.00% |
| 155  | Magnemite / Drilbur    |    1 |   1.67% | 100.00% |
| 155  | Magnemite / Tentacool  |    1 |   1.67% | 100.00% |
| 155  | Tentacool / Drilbur    |    1 |   1.67% | 100.00% |
| 155  | Drilbur / Snover       |    1 |   1.67% | 100.00% |
| 155  | Tentacool / Snover     |    1 |   1.67% | 100.00% |
| 155  | Gastly / Clamperl      |    1 |   1.67% |   0.00% |
| 155  | Clamperl / Hippopotas  |    1 |   1.67% |   0.00% |
| 155  | Staryu / Larvesta      |    1 |   1.67% |   0.00% |
| 155  | Gastly / Larvesta      |    1 |   1.67% |   0.00% |
| 155  | Larvesta / Chinchou    |    1 |   1.67% |   0.00% |
| 155  | Larvesta / Vullaby     |    1 |   1.67% |   0.00% |
| 155  | Larvesta / Ferroseed   |    1 |   1.67% |   0.00% |
| 155  | Pawniard / Drifloon    |    1 |   1.67% |   0.00% |
| 155  | Omanyte / Riolu        |    1 |   1.67% |   0.00% |
| 155  | Abra / Riolu           |    1 |   1.67% |   0.00% |
| 155  | Gastly / Riolu         |    1 |   1.67% |   0.00% |
| 155  | Riolu / Vullaby        |    1 |   1.67% |   0.00% |
| 155  | Chinchou / Riolu       |    1 |   1.67% |   0.00% |
| 155  | Omanyte / Chinchou     |    1 |   1.67% |   0.00% |
| 155  | Staryu / Clamperl      |    1 |   1.67% |   0.00% |
| 155  | Staryu / Porygon       |    1 |   1.67% |   0.00% |
| 155  | Staryu / Natu          |    1 |   1.67% |   0.00% |
| 155  | Clamperl / Diglett     |    1 |   1.67% |   0.00% |
| 155  | Stunky / Ferroseed     |    1 |   1.67% |   0.00% |
| 155  | Staryu / Abra          |    1 |   1.67% |   0.00% |
| 155  | Stunky / Porygon       |    1 |   1.67% |   0.00% |
| 155  | Archen / Snover        |    1 |   1.67% |   0.00% |
| 155  | Magnemite / Archen     |    1 |   1.67% |   0.00% |
| 155  | Magnemite / Frillish   |    1 |   1.67% |   0.00% |
| 155  | Diglett / Archen       |    1 |   1.67% |   0.00% |
| 155  | Skorupi / Abra         |    1 |   1.67% |   0.00% |
| 155  | Gastly / Skorupi       |    1 |   1.67% |   0.00% |
| 155  | Skorupi / Frillish     |    1 |   1.67% |   0.00% |
| 155  | Skorupi / Porygon      |    1 |   1.67% |   0.00% |
| 155  | Skorupi / Drilbur      |    1 |   1.67% |   0.00% |
| 155  | Smoochum / Frillish    |    1 |   1.67% |   0.00% |
| 155  | Snover / Natu          |    1 |   1.67% |   0.00% |
| 155  | Smoochum / Natu        |    1 |   1.67% |   0.00% |
| 155  | Smoochum / Diglett     |    1 |   1.67% |   0.00% |
| 155  | Porygon / Snover       |    1 |   1.67% |   0.00% |
| 155  | Smoochum / Snover      |    1 |   1.67% |   0.00% |
| 155  | Smoochum / Porygon     |    1 |   1.67% |   0.00% |
| 155  | Staryu / Omanyte       |    1 |   1.67% |   0.00% |
| 155  | Lileep / Diglett       |    1 |   1.67% |   0.00% |
| 155  | Diglett / Hippopotas   |    1 |   1.67% |   0.00% |

+ ---- + --------------------------------- + ---- + ------- + ------- +
| Rank | Combos of 3                       | Use  | Usage % |  Win %  |
+ ---- + --------------------------------- + ---- + ------- + ------- +
| 1    | Gastly / Mienfoo / Vullaby        |   16 |  26.67% |  56.25% |
| 2    | Gastly / Mienfoo / Abra           |   15 |  25.00% |  46.67% |
| 3    | Gastly / Mienfoo / Ferroseed      |   13 |  21.67% |  69.23% |
| 4    | Mienfoo / Vullaby / Ferroseed     |   11 |  18.33% |  90.91% |
| 4    | Gastly / Vullaby / Ferroseed      |   11 |  18.33% |  81.82% |
| 4    | Gastly / Omanyte / Mienfoo        |   11 |  18.33% |  45.45% |
| 7    | Mienfoo / Abra / Ferroseed        |   10 |  16.67% |  70.00% |
| 7    | Gastly / Abra / Vullaby           |   10 |  16.67% |  60.00% |
| 7    | Gastly / Mienfoo / Diglett        |   10 |  16.67% |  50.00% |
| 10   | Abra / Mienfoo / Diglett          |    9 |  15.00% |  66.67% |
| 10   | Mienfoo / Abra / Vullaby          |    9 |  15.00% |  66.67% |
| 10   | Gastly / Abra / Ferroseed         |    9 |  15.00% |  66.67% |
| 13   | Gastly / Abra / Diglett           |    8 |  13.33% |  62.50% |
| 14   | Abra / Vullaby / Ferroseed        |    7 |  11.67% |  85.71% |
| 15   | Gastly / Diglett / Ferroseed      |    6 |  10.00% | 100.00% |
| 15   | Gastly / Diglett / Vullaby        |    6 |  10.00% |  83.33% |
| 15   | Mienfoo / Diglett / Vullaby       |    6 |  10.00% |  83.33% |
| 15   | Chinchou / Ferroseed / Vullaby    |    6 |  10.00% |  66.67% |
| 15   | Gastly / Chinchou / Vullaby       |    6 |  10.00% |  66.67% |
| 15   | Gastly / Chinchou / Ferroseed     |    6 |  10.00% |  66.67% |
| 15   | Gastly / Omanyte / Vullaby        |    6 |  10.00% |  50.00% |
| 15   | Mienfoo / Frillish / Ferroseed    |    6 |  10.00% |  50.00% |
| 15   | Gastly / Mienfoo / Drilbur        |    6 |  10.00% |  33.33% |
| 15   | Mienfoo / Frillish / Hippopotas   |    6 |  10.00% |  33.33% |
| 15   | Gastly / Chinchou / Mienfoo       |    6 |  10.00% |  33.33% |
| 15   | Gastly / Chinchou / Abra          |    6 |  10.00% |  33.33% |
| 15   | Drilbur / Mienfoo / Abra          |    6 |  10.00% |  33.33% |
| 15   | Gastly / Drilbur / Abra           |    6 |  10.00% |  16.67% |
| 29   | Abra / Diglett / Ferroseed        |    5 |   8.33% | 100.00% |
| 29   | Mienfoo / Diglett / Ferroseed     |    5 |   8.33% | 100.00% |
| 29   | Diglett / Vullaby / Ferroseed     |    5 |   8.33% | 100.00% |
| 29   | Gastly / Omanyte / Ferroseed      |    5 |   8.33% |  60.00% |
| 29   | Omanyte / Mienfoo / Ferroseed     |    5 |   8.33% |  60.00% |
| 29   | Omanyte / Mienfoo / Vullaby       |    5 |   8.33% |  60.00% |
| 29   | Gastly / Omanyte / Porygon        |    5 |   8.33% |  60.00% |
| 29   | Staryu / Mienfoo / Vullaby        |    5 |   8.33% |  60.00% |
| 29   | Lileep / Frillish / Hippopotas    |    5 |   8.33% |  60.00% |
| 29   | Omanyte / Mienfoo / Abra          |    5 |   8.33% |  60.00% |
| 29   | Gastly / Mienfoo / Porygon        |    5 |   8.33% |  40.00% |
| 29   | Mienfoo / Drilbur / Vullaby       |    5 |   8.33% |  40.00% |
| 29   | Gastly / Drilbur / Vullaby        |    5 |   8.33% |  40.00% |
| 29   | Gastly / Pawniard / Mienfoo       |    5 |   8.33% |  40.00% |
| 29   | Frillish / Ferroseed / Hippopotas |    5 |   8.33% |  40.00% |
| 29   | Mienfoo / Ferroseed / Hippopotas  |    5 |   8.33% |  40.00% |
| 29   | Carvanha / Ferroseed / Hippopotas |    5 |   8.33% |  40.00% |
| 29   | Carvanha / Frillish / Hippopotas  |    5 |   8.33% |  40.00% |
| 29   | Mienfoo / Carvanha / Hippopotas   |    5 |   8.33% |  40.00% |
| 29   | Carvanha / Frillish / Ferroseed   |    5 |   8.33% |  40.00% |
| 29   | Mienfoo / Carvanha / Ferroseed    |    5 |   8.33% |  40.00% |
| 29   | Carvanha / Mienfoo / Frillish     |    5 |   8.33% |  40.00% |
| 29   | Staryu / Gastly / Vullaby         |    5 |   8.33% |  40.00% |
| 29   | Gastly / Staryu / Mienfoo         |    5 |   8.33% |  40.00% |
| 29   | Gastly / Lileep / Hippopotas      |    5 |   8.33% |  40.00% |
| 29   | Gastly / Omanyte / Abra           |    5 |   8.33% |  40.00% |
| 29   | Gastly / Mienfoo / Hippopotas     |    5 |   8.33% |  20.00% |
| 29   | Gastly / Bronzor / Mienfoo        |    5 |   8.33% |  20.00% |
| 29   | Bronzor / Diglett / Mienfoo       |    5 |   8.33% |  20.00% |
| 58   | Abra / Diglett / Vullaby          |    4 |   6.67% | 100.00% |
| 58   | Gastly / Timburr / Pawniard       |    4 |   6.67% |  75.00% |
| 58   | Gastly / Timburr / Ferroseed      |    4 |   6.67% |  75.00% |
| 58   | Gastly / Pawniard / Vullaby       |    4 |   6.67% |  75.00% |
| 58   | Gastly / Pawniard / Ferroseed     |    4 |   6.67% |  75.00% |
| 58   | Gastly / Omanyte / Diglett        |    4 |   6.67% |  75.00% |
| 58   | Gastly / Timburr / Diglett        |    4 |   6.67% |  75.00% |
| 58   | Mienfoo / Frillish / Vullaby      |    4 |   6.67% |  75.00% |
| 58   | Mienfoo / Drilbur / Ferroseed     |    4 |   6.67% |  50.00% |
| 58   | Omanyte / Mienfoo / Drilbur       |    4 |   6.67% |  50.00% |
| 58   | Gastly / Omanyte / Drilbur        |    4 |   6.67% |  50.00% |
| 58   | Timburr / Omanyte / Gastly        |    4 |   6.67% |  50.00% |
| 58   | Omanyte / Mienfoo / Porygon       |    4 |   6.67% |  50.00% |
| 58   | Omanyte / Abra / Vullaby          |    4 |   6.67% |  50.00% |
| 58   | Hippopotas / Mienfoo / Vullaby    |    4 |   6.67% |  50.00% |
| 58   | Gastly / Pawniard / Chinchou      |    4 |   6.67% |  50.00% |
| 58   | Staryu / Chinchou / Vullaby       |    4 |   6.67% |  25.00% |
| 58   | Gastly / Timburr / Mienfoo        |    4 |   6.67% |  25.00% |
| 58   | Staryu / Mienfoo / Diglett        |    4 |   6.67% |  25.00% |
| 58   | Gastly / Chinchou / Diglett       |    4 |   6.67% |  25.00% |
| 58   | Chinchou / Mienfoo / Abra         |    4 |   6.67% |  25.00% |
| 58   | Drilbur / Abra / Vullaby          |    4 |   6.67% |  25.00% |
| 80   | Gastly / Timburr / Vullaby        |    3 |   5.00% | 100.00% |
| 80   | Timburr / Diglett / Vullaby       |    3 |   5.00% | 100.00% |
| 80   | Timburr / Ferroseed / Vullaby     |    3 |   5.00% |  66.67% |
| 80   | Omanyte / Drilbur / Vullaby       |    3 |   5.00% |  66.67% |
| 80   | Pawniard / Mienfoo / Vullaby      |    3 |   5.00% |  66.67% |
| 80   | Omanyte / Diglett / Vullaby       |    3 |   5.00% |  66.67% |
| 80   | Gastly / Timburr / Porygon        |    3 |   5.00% |  66.67% |
| 80   | Chinchou / Mienfoo / Ferroseed    |    3 |   5.00% |  66.67% |
| 80   | Gastly / Archen / Hippopotas      |    3 |   5.00% |  66.67% |
| 80   | Gastly / Pawniard / Hippopotas    |    3 |   5.00% |  66.67% |
| 80   | Lileep / Archen / Hippopotas      |    3 |   5.00% |  66.67% |
| 80   | Lileep / Pawniard / Hippopotas    |    3 |   5.00% |  66.67% |
| 80   | Pawniard / Archen / Hippopotas    |    3 |   5.00% |  66.67% |
| 80   | Gastly / Lileep / Archen          |    3 |   5.00% |  66.67% |
| 80   | Gastly / Lileep / Pawniard        |    3 |   5.00% |  66.67% |
| 80   | Gastly / Pawniard / Archen        |    3 |   5.00% |  66.67% |
| 80   | Lileep / Pawniard / Archen        |    3 |   5.00% |  66.67% |
| 80   | Chinchou / Abra / Vullaby         |    3 |   5.00% |  66.67% |
| 80   | Bronzor / Frillish / Hippopotas   |    3 |   5.00% |  66.67% |
| 80   | Lileep / Bronzor / Frillish       |    3 |   5.00% |  66.67% |
| 80   | Lileep / Bronzor / Hippopotas     |    3 |   5.00% |  66.67% |
| 80   | Chinchou / Abra / Ferroseed       |    3 |   5.00% |  66.67% |
| 80   | Omanyte / Mienfoo / Diglett       |    3 |   5.00% |  66.67% |
| 80   | Gastly / Timburr / Chinchou       |    3 |   5.00% |  66.67% |
| 80   | Mienfoo / Porygon / Hippopotas    |    3 |   5.00% |  33.33% |
| 80   | Gastly / Porygon / Hippopotas     |    3 |   5.00% |  33.33% |
| 80   | Staryu / Ferroseed / Vullaby      |    3 |   5.00% |  33.33% |
| 80   | Staryu / Chinchou / Ferroseed     |    3 |   5.00% |  33.33% |
| 80   | Timburr / Chinchou / Vullaby      |    3 |   5.00% |  33.33% |
| 80   | Gastly / Drilbur / Ferroseed      |    3 |   5.00% |  33.33% |
| 80   | Bronzor / Mienfoo / Hippopotas    |    3 |   5.00% |  33.33% |
| 80   | Staryu / Pawniard / Vullaby       |    3 |   5.00% |  33.33% |
| 80   | Timburr / Pawniard / Chinchou     |    3 |   5.00% |  33.33% |
| 80   | Gastly / Tentacool / Hippopotas   |    3 |   5.00% |  33.33% |
| 80   | Lileep / Tentacool / Hippopotas   |    3 |   5.00% |  33.33% |
| 80   | Gastly / Lileep / Tentacool       |    3 |   5.00% |  33.33% |
| 80   | Mienfoo / Frillish / Diglett      |    3 |   5.00% |  33.33% |
| 80   | Omanyte / Drilbur / Abra          |    3 |   5.00% |  33.33% |
| 80   | Drilbur / Abra / Ferroseed        |    3 |   5.00% |  33.33% |
| 80   | Abra / Drilbur / Frillish         |    3 |   5.00% |  33.33% |
| 80   | Drifloon / Ferroseed / Hippopotas |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Frillish / Hippopotas  |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Mienfoo / Hippopotas   |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Carvanha / Hippopotas  |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Frillish / Ferroseed   |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Mienfoo / Ferroseed    |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Carvanha / Ferroseed   |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Mienfoo / Frillish     |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Carvanha / Frillish    |    3 |   5.00% |   0.00% |
| 80   | Drifloon / Mienfoo / Carvanha     |    3 |   5.00% |   0.00% |
| 80   | Gastly / Bronzor / Diglett        |    3 |   5.00% |   0.00% |
| 80   | Gastly / Bronzor / Abra           |    3 |   5.00% |   0.00% |
| 80   | Abra / Bronzor / Diglett          |    3 |   5.00% |   0.00% |
| 80   | Bronzor / Abra / Mienfoo          |    3 |   5.00% |   0.00% |
| 80   | Chinchou / Mienfoo / Diglett      |    3 |   5.00% |   0.00% |
| 80   | Lileep / Mienfoo / Hippopotas     |    3 |   5.00% |   0.00% |
| 136  | Omanyte / Vullaby / Ferroseed     |    2 |   3.33% | 100.00% |
| 136  | Timburr / Pawniard / Ferroseed    |    2 |   3.33% | 100.00% |
| 136  | Pawniard / Ferroseed / Vullaby    |    2 |   3.33% | 100.00% |
| 136  | Timburr / Omanyte / Diglett       |    2 |   3.33% | 100.00% |
| 136  | Omanyte / Porygon / Diglett       |    2 |   3.33% | 100.00% |
