+ ---- + ----------------------------------- + ---- + ------- + ------- +
| Rank | Combos of 2                         | Use  | Usage % |  Win %  |
| 102  | Tyranitar / Zapdos                  |    1 |   3.33% | 100.00% |
| 102  | Tyranitar / Tapu Lele               |    1 |   3.33% | 100.00% |
| 102  | Excadrill / Urshifu                 |    1 |   3.33% | 100.00% |
| 102  | Zapdos / Excadrill                  |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Excadrill               |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Ferrothorn              |    1 |   3.33% | 100.00% |
| 102  | Zapdos / Tapu Lele                  |    1 |   3.33% | 100.00% |
| 102  | Corviknight / Landorus-Therian      |    1 |   3.33% | 100.00% |
| 102  | Corviknight / Slowking-Galar        |    1 |   3.33% | 100.00% |
| 102  | Corviknight / Dragapult             |    1 |   3.33% | 100.00% |
| 102  | Corviknight / Urshifu               |    1 |   3.33% | 100.00% |
| 102  | Toxapex / Slowking-Galar            |    1 |   3.33% | 100.00% |
| 102  | Toxapex / Urshifu                   |    1 |   3.33% | 100.00% |
| 102  | Dragapult / Slowking-Galar          |    1 |   3.33% | 100.00% |
| 102  | Dragapult / Urshifu                 |    1 |   3.33% | 100.00% |
| 102  | Melmetal / Toxapex                  |    1 |   3.33% | 100.00% |
| 102  | Melmetal / Dragapult                |    1 |   3.33% | 100.00% |
| 102  | Clefable / Landorus-Therian         |    1 |   3.33% | 100.00% |
| 102  | Slowking / Ferrothorn               |    1 |   3.33% | 100.00% |
| 102  | Buzzwole / Ferrothorn               |    1 |   3.33% | 100.00% |
| 102  | Mandibuzz / Ferrothorn              |    1 |   3.33% | 100.00% |
| 102  | Tapu Koko / Ferrothorn              |    1 |   3.33% | 100.00% |
| 102  | Mandibuzz / Slowking-Galar          |    1 |   3.33% | 100.00% |
| 102  | Mandibuzz / Urshifu                 |    1 |   3.33% | 100.00% |
| 102  | Tapu Koko / Urshifu                 |    1 |   3.33% | 100.00% |
| 102  | Dragonite / Slowking                |    1 |   3.33% | 100.00% |
| 102  | Gastrodon / Slowking                |    1 |   3.33% | 100.00% |
| 102  | Toxapex / Dragonite                 |    1 |   3.33% | 100.00% |
| 102  | Gastrodon / Dragonite               |    1 |   3.33% | 100.00% |
| 102  | Corviknight / Dragonite             |    1 |   3.33% | 100.00% |
| 102  | Gastrodon / Toxapex                 |    1 |   3.33% | 100.00% |
| 102  | Corviknight / Gastrodon             |    1 |   3.33% | 100.00% |
| 102  | Magnezone / Garchomp                |    1 |   3.33% | 100.00% |
| 102  | Garchomp / Dragonite                |    1 |   3.33% | 100.00% |
| 102  | Dragonite / Tornadus-Therian        |    1 |   3.33% | 100.00% |
| 102  | Clefable / Magnezone                |    1 |   3.33% | 100.00% |
| 102  | Magnezone / Dragonite               |    1 |   3.33% | 100.00% |
| 102  | Crawdaunt / Zapdos                  |    1 |   3.33% | 100.00% |
| 102  | Crawdaunt / Landorus-Therian        |    1 |   3.33% | 100.00% |
| 102  | Crawdaunt / Dragapult               |    1 |   3.33% | 100.00% |
| 102  | Crawdaunt / Ferrothorn              |    1 |   3.33% | 100.00% |
| 102  | Blacephalon / Crawdaunt             |    1 |   3.33% | 100.00% |
| 102  | Landorus-Therian / Zapdos           |    1 |   3.33% | 100.00% |
| 102  | Zapdos / Dragapult                  |    1 |   3.33% | 100.00% |
| 102  | Blacephalon / Zapdos                |    1 |   3.33% | 100.00% |
| 102  | Blacephalon / Landorus-Therian      |    1 |   3.33% | 100.00% |
| 102  | Dragapult / Ferrothorn              |    1 |   3.33% | 100.00% |
| 102  | Blacephalon / Dragapult             |    1 |   3.33% | 100.00% |
| 102  | Blacephalon / Ferrothorn            |    1 |   3.33% | 100.00% |
| 102  | Clefable / Rillaboom                |    1 |   3.33% | 100.00% |
| 102  | Suicune / Clefable                  |    1 |   3.33% | 100.00% |
| 102  | Suicune / Rillaboom                 |    1 |   3.33% | 100.00% |
| 102  | Rillaboom / Heatran                 |    1 |   3.33% | 100.00% |
| 102  | Suicune / Heatran                   |    1 |   3.33% | 100.00% |
| 102  | Suicune / Tornadus-Therian          |    1 |   3.33% | 100.00% |
| 102  | Suicune / Garchomp                  |    1 |   3.33% | 100.00% |
| 102  | Garchomp / Heatran                  |    1 |   3.33% | 100.00% |
| 102  | Garchomp / Slowking-Galar           |    1 |   3.33% | 100.00% |
| 102  | Zapdos / Slowking-Galar             |    1 |   3.33% | 100.00% |
| 102  | Zapdos / Weavile                    |    1 |   3.33% | 100.00% |
| 102  | Zapdos / Garchomp                   |    1 |   3.33% | 100.00% |
| 102  | Melmetal / Rotom-Wash               |    1 |   3.33% | 100.00% |
| 102  | Melmetal / Kartana                  |    1 |   3.33% | 100.00% |
| 102  | Landorus-Therian / Rotom-Wash       |    1 |   3.33% | 100.00% |
| 102  | Kartana / Rotom-Wash                |    1 |   3.33% | 100.00% |
| 102  | Rotom-Wash / Tapu Lele              |    1 |   3.33% | 100.00% |
| 102  | Rotom-Wash / Dragonite              |    1 |   3.33% | 100.00% |
| 102  | Landorus-Therian / Dragonite        |    1 |   3.33% | 100.00% |
| 102  | Kartana / Tapu Lele                 |    1 |   3.33% | 100.00% |
| 102  | Kartana / Dragonite                 |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Dragonite               |    1 |   3.33% | 100.00% |
| 102  | Kartana / Slowking                  |    1 |   3.33% | 100.00% |
| 102  | Kartana / Tornadus-Therian          |    1 |   3.33% | 100.00% |
| 102  | Dragapult / Slowking                |    1 |   3.33% | 100.00% |
| 102  | Mew / Celesteela                    |    1 |   3.33% | 100.00% |
| 102  | Mew / Garchomp                      |    1 |   3.33% | 100.00% |
| 102  | Mew / Weavile                       |    1 |   3.33% | 100.00% |
| 102  | Mew / Urshifu                       |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Mew                     |    1 |   3.33% | 100.00% |
| 102  | Garchomp / Celesteela               |    1 |   3.33% | 100.00% |
| 102  | Weavile / Celesteela                |    1 |   3.33% | 100.00% |
| 102  | Urshifu / Celesteela                |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Celesteela              |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Garchomp                |    1 |   3.33% | 100.00% |
| 102  | Tapu Lele / Weavile                 |    1 |   3.33% | 100.00% |
| 102  | Tyranitar / Slowbro                 |    1 |   3.33% |   0.00% |
| 102  | Nidoking / Slowbro                  |    1 |   3.33% |   0.00% |
| 102  | Slowbro / Excadrill                 |    1 |   3.33% |   0.00% |
| 102  | Nidoking / Ferrothorn               |    1 |   3.33% |   0.00% |
| 102  | Mandibuzz / Kartana                 |    1 |   3.33% |   0.00% |
| 102  | Mandibuzz / Heatran                 |    1 |   3.33% |   0.00% |
| 102  | Mandibuzz / Slowbro                 |    1 |   3.33% |   0.00% |
| 102  | Kartana / Tapu Koko                 |    1 |   3.33% |   0.00% |
| 102  | Slowbro / Tapu Koko                 |    1 |   3.33% |   0.00% |
| 102  | Melmetal / Weavile                  |    1 |   3.33% |   0.00% |
| 102  | Landorus-Therian / Garchomp         |    1 |   3.33% |   0.00% |
| 102  | Hippowdon / Tornadus-Therian        |    1 |   3.33% |   0.00% |
| 102  | Corviknight / Hippowdon             |    1 |   3.33% |   0.00% |
| 102  | Clefable / Hippowdon                |    1 |   3.33% |   0.00% |
| 102  | Toxapex / Hippowdon                 |    1 |   3.33% |   0.00% |
| 102  | Hippowdon / Slowking                |    1 |   3.33% |   0.00% |
| 102  | Corviknight / Tornadus-Therian      |    1 |   3.33% |   0.00% |
| 102  | Clefable / Slowking-Galar           |    1 |   3.33% |   0.00% |
| 102  | Skarmory / Slowking-Galar           |    1 |   3.33% |   0.00% |
| 102  | Gastrodon / Slowking-Galar          |    1 |   3.33% |   0.00% |
| 102  | Skarmory / Dragapult                |    1 |   3.33% |   0.00% |
| 102  | Gastrodon / Dragapult               |    1 |   3.33% |   0.00% |
| 102  | Buzzwole / Toxapex                  |    1 |   3.33% |   0.00% |
| 102  | Toxapex / Heatran                   |    1 |   3.33% |   0.00% |
| 102  | Weavile / Slowking                  |    1 |   3.33% |   0.00% |
| 102  | Toxapex / Weavile                   |    1 |   3.33% |   0.00% |
| 102  | Heatran / Ferrothorn                |    1 |   3.33% |   0.00% |
| 102  | Kartana / Buzzwole                  |    1 |   3.33% |   0.00% |
| 102  | Buzzwole / Slowbro                  |    1 |   3.33% |   0.00% |
| 102  | Slowbro / Dragapult                 |    1 |   3.33% |   0.00% |
| 102  | Buzzwole / Dragapult                |    1 |   3.33% |   0.00% |
| 102  | Tapu Lele / Magnezone               |    1 |   3.33% |   0.00% |
| 102  | Landorus-Therian / Magnezone        |    1 |   3.33% |   0.00% |
| 102  | Tapu Fini / Magnezone               |    1 |   3.33% |   0.00% |
| 102  | Tapu Lele / Tornadus-Therian        |    1 |   3.33% |   0.00% |
| 102  | Tapu Fini / Tapu Lele               |    1 |   3.33% |   0.00% |
| 102  | Tapu Fini / Landorus-Therian        |    1 |   3.33% |   0.00% |
| 102  | Tapu Fini / Tornadus-Therian        |    1 |   3.33% |   0.00% |
| 102  | Melmetal / Tapu Fini                |    1 |   3.33% |   0.00% |
| 102  | Buzzwole / Urshifu                  |    1 |   3.33% |   0.00% |
| 102  | Heatran / Urshifu                   |    1 |   3.33% |   0.00% |
| 102  | Buzzwole / Slowking-Galar           |    1 |   3.33% |   0.00% |
| 102  | Blaziken / Rillaboom                |    1 |   3.33% |   0.00% |
| 102  | Melmetal / Rillaboom                |    1 |   3.33% |   0.00% |
| 102  | Rillaboom / Slowbro                 |    1 |   3.33% |   0.00% |
| 102  | Blaziken / Tornadus-Therian         |    1 |   3.33% |   0.00% |
| 102  | Blaziken / Melmetal                 |    1 |   3.33% |   0.00% |
| 102  | Blaziken / Garchomp                 |    1 |   3.33% |   0.00% |
| 102  | Blaziken / Slowbro                  |    1 |   3.33% |   0.00% |
| 102  | Rotom-Wash / Garchomp               |    1 |   3.33% |   0.00% |
| 102  | Clefable / Ferrothorn               |    1 |   3.33% |   0.00% |
| 102  | Rotom-Wash / Ferrothorn             |    1 |   3.33% |   0.00% |
| 102  | Clefable / Rotom-Wash               |    1 |   3.33% |   0.00% |
| 102  | Clefable / Weavile                  |    1 |   3.33% |   0.00% |
| 102  | Rotom-Wash / Tornadus-Therian       |    1 |   3.33% |   0.00% |
| 102  | Rotom-Wash / Weavile                |    1 |   3.33% |   0.00% |

+ ---- + ------------------------------------------------ + ---- + ------- + ------- +
| Rank | Combos of 3                                      | Use  | Usage % |  Win %  |
+ ---- + ------------------------------------------------ + ---- + ------- + ------- +
| 1    | Tyranitar / Excadrill / Tornadus-Therian         |    4 |  13.33% |  50.00% |
| 1    | Clefable / Heatran / Tornadus-Therian            |    4 |  13.33% |  50.00% |
| 1    | Clefable / Skarmory / Heatran                    |    4 |  13.33% |  25.00% |
| 1    | Clefable / Gastrodon / Heatran                   |    4 |  13.33% |  25.00% |
| 1    | Gastrodon / Skarmory / Heatran                   |    4 |  13.33% |  25.00% |
| 1    | Clefable / Gastrodon / Skarmory                  |    4 |  13.33% |  25.00% |
| 7    | Tyranitar / Excadrill / Ferrothorn               |    3 |  10.00% |  66.67% |
| 7    | Buzzwole / Tyranitar / Excadrill                 |    3 |  10.00% |  66.67% |
| 7    | Tyranitar / Excadrill / Slowking                 |    3 |  10.00% |  66.67% |
| 7    | Buzzwole / Tyranitar / Tornadus-Therian          |    3 |  10.00% |  66.67% |
| 7    | Buzzwole / Tyranitar / Slowking                  |    3 |  10.00% |  66.67% |
| 7    | Tyranitar / Slowking / Tornadus-Therian          |    3 |  10.00% |  66.67% |
| 7    | Buzzwole / Excadrill / Tornadus-Therian          |    3 |  10.00% |  66.67% |
| 7    | Buzzwole / Excadrill / Slowking                  |    3 |  10.00% |  66.67% |
| 7    | Slowking / Excadrill / Tornadus-Therian          |    3 |  10.00% |  66.67% |
| 7    | Buzzwole / Slowking / Tornadus-Therian           |    3 |  10.00% |  66.67% |
| 7    | Landorus-Therian / Slowking-Galar / Urshifu      |    3 |  10.00% |  66.67% |
| 7    | Clefable / Garchomp / Tornadus-Therian           |    3 |  10.00% |  66.67% |
| 7    | Nidoking / Tyranitar / Tornadus-Therian          |    3 |  10.00% |  33.33% |
| 7    | Nidoking / Excadrill / Tornadus-Therian          |    3 |  10.00% |  33.33% |
| 7    | Nidoking / Tyranitar / Excadrill                 |    3 |  10.00% |  33.33% |
| 7    | Clefable / Heatran / Tapu Koko                   |    3 |  10.00% |  33.33% |
| 7    | Skarmory / Heatran / Tornadus-Therian            |    3 |  10.00% |  33.33% |
| 7    | Gastrodon / Heatran / Tornadus-Therian           |    3 |  10.00% |  33.33% |
| 7    | Tapu Koko / Skarmory / Heatran                   |    3 |  10.00% |  33.33% |
| 7    | Tapu Koko / Gastrodon / Heatran                  |    3 |  10.00% |  33.33% |
| 7    | Clefable / Skarmory / Tornadus-Therian           |    3 |  10.00% |  33.33% |
| 7    | Clefable / Gastrodon / Tornadus-Therian          |    3 |  10.00% |  33.33% |
| 7    | Clefable / Skarmory / Tapu Koko                  |    3 |  10.00% |  33.33% |
| 7    | Clefable / Gastrodon / Tapu Koko                 |    3 |  10.00% |  33.33% |
| 7    | Gastrodon / Skarmory / Tornadus-Therian          |    3 |  10.00% |  33.33% |
| 7    | Gastrodon / Skarmory / Tapu Koko                 |    3 |  10.00% |  33.33% |
| 7    | Kartana / Landorus-Therian / Heatran             |    3 |  10.00% |  33.33% |
| 7    | Melmetal / Landorus-Therian / Tornadus-Therian   |    3 |  10.00% |  33.33% |
| 7    | Melmetal / Garchomp / Tornadus-Therian           |    3 |  10.00% |  33.33% |
| 7    | Landorus-Therian / Slowbro / Heatran             |    3 |  10.00% |   0.00% |
| 7    | Buzzwole / Heatran / Landorus-Therian            |    3 |  10.00% |   0.00% |
| 7    | Weavile / Landorus-Therian / Heatran             |    3 |  10.00% |   0.00% |
| 39   | Ferrothorn / Zapdos / Urshifu                    |    2 |   6.67% | 100.00% |
| 39   | Landorus-Therian / Toxapex / Dragapult           |    2 |   6.67% | 100.00% |
| 39   | Melmetal / Clefable / Tornadus-Therian           |    2 |   6.67% | 100.00% |
| 39   | Landorus-Therian / Dragapult / Tornadus-Therian  |    2 |   6.67% | 100.00% |
| 39   | Urshifu / Slowking-Galar / Ferrothorn            |    2 |   6.67% | 100.00% |
| 39   | Garchomp / Weavile / Urshifu                     |    2 |   6.67% | 100.00% |
| 39   | Ferrothorn / Tyranitar / Tornadus-Therian        |    2 |   6.67% |  50.00% |
| 39   | Ferrothorn / Excadrill / Tornadus-Therian        |    2 |   6.67% |  50.00% |
| 39   | Tapu Koko / Heatran / Tornadus-Therian           |    2 |   6.67% |  50.00% |
| 39   | Clefable / Tapu Koko / Tornadus-Therian          |    2 |   6.67% |  50.00% |
| 39   | Skarmory / Tapu Koko / Tornadus-Therian          |    2 |   6.67% |  50.00% |
| 39   | Gastrodon / Tapu Koko / Tornadus-Therian         |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Buzzwole / Tyranitar                  |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Tyranitar / Slowking                  |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Buzzwole / Excadrill                  |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Excadrill / Slowking                  |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Buzzwole / Tornadus-Therian           |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Buzzwole / Slowking                   |    2 |   6.67% |  50.00% |
| 39   | Nidoking / Slowking / Tornadus-Therian           |    2 |   6.67% |  50.00% |
| 39   | Mandibuzz / Landorus-Therian / Tapu Koko         |    2 |   6.67% |  50.00% |
| 39   | Clefable / Toxapex / Tornadus-Therian            |    2 |   6.67% |  50.00% |
| 39   | Corviknight / Clefable / Toxapex                 |    2 |   6.67% |  50.00% |
| 39   | Corviknight / Clefable / Slowking                |    2 |   6.67% |  50.00% |
| 39   | Corviknight / Toxapex / Slowking                 |    2 |   6.67% |  50.00% |
| 39   | Clefable / Toxapex / Slowking                    |    2 |   6.67% |  50.00% |
| 39   | Clefable / Dragapult / Tornadus-Therian          |    2 |   6.67% |  50.00% |
| 39   | Heatran / Dragapult / Tornadus-Therian           |    2 |   6.67% |  50.00% |
| 39   | Landorus-Therian / Heatran / Slowking            |    2 |   6.67% |  50.00% |
| 39   | Melmetal / Magnezone / Tornadus-Therian          |    2 |   6.67% |  50.00% |
| 39   | Landorus-Therian / Heatran / Tornadus-Therian    |    2 |   6.67% |  50.00% |
| 39   | Kartana / Landorus-Therian / Dragapult           |    2 |   6.67% |  50.00% |
| 39   | Kartana / Heatran / Dragapult                    |    2 |   6.67% |  50.00% |
| 39   | Landorus-Therian / Heatran / Dragapult           |    2 |   6.67% |  50.00% |
| 39   | Rillaboom / Garchomp / Tornadus-Therian          |    2 |   6.67% |  50.00% |
| 39   | Weavile / Slowking-Galar / Urshifu               |    2 |   6.67% |  50.00% |
| 39   | Garchomp / Weavile / Ferrothorn                  |    2 |   6.67% |  50.00% |
| 39   | Melmetal / Landorus-Therian / Tapu Lele          |    2 |   6.67% |  50.00% |
| 39   | Ferrothorn / Slowbro / Tornadus-Therian          |    2 |   6.67% |   0.00% |
| 39   | Kartana / Slowbro / Heatran                      |    2 |   6.67% |   0.00% |
| 39   | Kartana / Landorus-Therian / Slowbro             |    2 |   6.67% |   0.00% |
| 39   | Landorus-Therian / Slowbro / Weavile             |    2 |   6.67% |   0.00% |
| 39   | Landorus-Therian / Weavile / Tornadus-Therian    |    2 |   6.67% |   0.00% |
| 39   | Slowbro / Weavile / Tornadus-Therian             |    2 |   6.67% |   0.00% |
| 39   | Garchomp / Weavile / Tornadus-Therian            |    2 |   6.67% |   0.00% |
| 39   | Landorus-Therian / Slowbro / Tornadus-Therian    |    2 |   6.67% |   0.00% |
| 39   | Melmetal / Slowbro / Tornadus-Therian            |    2 |   6.67% |   0.00% |
| 39   | Slowbro / Garchomp / Tornadus-Therian            |    2 |   6.67% |   0.00% |
| 39   | Melmetal / Slowbro / Garchomp                    |    2 |   6.67% |   0.00% |
| 39   | Weavile / Buzzwole / Heatran                     |    2 |   6.67% |   0.00% |
| 39   | Buzzwole / Weavile / Landorus-Therian            |    2 |   6.67% |   0.00% |
| 39   | Ferrothorn / Weavile / Tornadus-Therian          |    2 |   6.67% |   0.00% |
| 90   | Tyranitar / Excadrill / Urshifu                  |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Zapdos / Excadrill                   |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Tapu Lele / Excadrill                |    1 |   3.33% | 100.00% |
| 90   | Ferrothorn / Tyranitar / Urshifu                 |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Zapdos / Urshifu                     |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Tapu Lele / Urshifu                  |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Zapdos / Ferrothorn                  |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Tapu Lele / Ferrothorn               |    1 |   3.33% | 100.00% |
| 90   | Tyranitar / Zapdos / Tapu Lele                   |    1 |   3.33% | 100.00% |
| 90   | Ferrothorn / Excadrill / Urshifu                 |    1 |   3.33% | 100.00% |
| 90   | Zapdos / Excadrill / Urshifu                     |    1 |   3.33% | 100.00% |
| 90   | Tapu Lele / Excadrill / Urshifu                  |    1 |   3.33% | 100.00% |
| 90   | Zapdos / Excadrill / Ferrothorn                  |    1 |   3.33% | 100.00% |
| 90   | Tapu Lele / Excadrill / Ferrothorn               |    1 |   3.33% | 100.00% |
| 90   | Zapdos / Tapu Lele / Excadrill                   |    1 |   3.33% | 100.00% |
| 90   | Ferrothorn / Tapu Lele / Urshifu                 |    1 |   3.33% | 100.00% |
| 90   | Zapdos / Tapu Lele / Urshifu                     |    1 |   3.33% | 100.00% |
| 90   | Zapdos / Tapu Lele / Ferrothorn                  |    1 |   3.33% | 100.00% |
| 90   | Corviknight / Landorus-Therian / Toxapex         |    1 |   3.33% | 100.00% |
| 90   | Corviknight / Landorus-Therian / Slowking-Galar  |    1 |   3.33% | 100.00% |
